"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.02177819260783e-86,0.32648722416459,0.25,0.429,6.32488393494744e-82,"1","Bin1"
2.82394816446487e-76,0.326260550672795,0.048,0.104,5.91080590304142e-72,"1","Dyrk1b"
7.67122426415511e-95,0.326099685047869,0.074,0.152,1.60566395073031e-90,"1","Katnbl1"
2.38525712181182e-106,0.325891591249954,0.136,0.257,4.99258168166433e-102,"1","Creb1"
1.05154044767124e-121,0.325828474832005,0.117,0.234,2.20097931102067e-117,"1","Mtrex"
6.27440269603736e-21,0.324471974507596,0.686,0.852,1.31329522830758e-16,"1","Rdh12"
3.29678222868432e-80,0.324453186230901,0.05,0.107,6.90049488285915e-76,"1","Sharpin"
5.40330833978076e-81,0.324201437830173,0.044,0.1,1.13096646859951e-76,"1","Ints10"
2.3810458393775e-105,0.323848067935234,0.133,0.251,4.98376704640104e-101,"1","Slco4a1"
6.28939328003999e-84,0.323537933294433,0.058,0.123,1.31643290744517e-79,"1","Adipor2"
6.78729119780079e-61,0.323518074918458,0.051,0.101,1.42064792061168e-56,"1","Osbp"
1.97041325257649e-101,0.322818125648281,0.076,0.159,4.12427197896784e-97,"1","Abi1"
3.8962465070479e-42,0.322628469029185,0.314,0.474,8.15523356390195e-38,"1","Mef2c"
1.17078208287392e-73,0.321953762848322,0.082,0.155,2.4505639776634e-69,"1","Fam122a"
1.50597963740205e-108,0.321775298150719,0.085,0.176,3.15216597904624e-104,"1","Mllt3"
1.77038517054524e-66,0.321469073732249,0.057,0.113,3.70559320046824e-62,"1","Csnk1g3"
1.20727891801159e-102,0.321290856916689,0.081,0.168,2.52695550329007e-98,"1","Sesn1"
3.88959987988207e-94,0.321077343183005,0.06,0.13,8.14132150858117e-90,"1","Cwc27"
3.78008216108722e-107,0.320863227360861,0.102,0.202,7.91208997137166e-103,"1","Mcf2l"
1.4573945614288e-91,0.320668886610759,0.044,0.103,3.05047255652662e-87,"1","Grb10"
3.71471138990771e-91,0.3202735354068,0.061,0.13,7.77526241021582e-87,"1","Kmt5c"
1.59625751814979e-86,0.320186694268912,0.046,0.105,3.34112661123932e-82,"1","Brpf1"
2.88401574957065e-122,0.319943534767892,0.047,0.119,6.03653336542633e-118,"1","Pde8a"
2.77644513247298e-96,0.319664015452945,0.048,0.111,5.81137730677919e-92,"1","Lsg1"
6.29094529278459e-82,0.319628049547057,0.112,0.203,1.31675775923274e-77,"1","Ddx3y"
1.98810195198241e-87,0.319347051585415,0.062,0.13,4.16129619569437e-83,"1","E130308A19Rik"
2.5875483344845e-86,0.318859015275451,0.171,0.299,5.4159974189095e-82,"1","Gspt1"
5.27355265337315e-45,0.317231574247796,0.313,0.49,1.10380730587753e-40,"1","Kmt2c"
7.29881163219235e-96,0.316806518198922,0.058,0.126,1.52771426273418e-91,"1","Wdr37"
6.79193887832418e-109,0.316648126212947,0.046,0.113,1.42162072662203e-104,"1","Phf1"
3.96882097835793e-68,0.315956740232263,0.054,0.108,8.30713918980098e-64,"1","Timm21"
5.12443603296173e-99,0.315810528569404,0.065,0.139,1.07259570605922e-94,"1","Nipa2"
8.19539587922782e-111,0.315772732150843,0.139,0.263,1.71537831148118e-106,"1","Hadhb"
1.05088674161687e-125,0.314839183086228,0.124,0.248,2.19961103887827e-121,"1","Bace1"
2.01425208941607e-110,0.314527578700429,0.068,0.148,4.21603104835677e-106,"1","Rxylt1"
2.84929694473537e-89,0.313844338804399,0.072,0.147,5.9638634350256e-85,"1","Dph6"
9.45831054571623e-131,0.312692186021525,0.111,0.227,1.97971898032386e-126,"1","Ssbp4"
4.22883384969073e-90,0.312180052352108,0.08,0.159,8.85137213078767e-86,"1","Brd7"
9.35154616733675e-111,0.311739899402159,0.075,0.161,1.95737212828525e-106,"1","Mark2"
4.89872203599128e-103,0.311679847942617,0.093,0.187,1.02535150935333e-98,"1","Daam1"
5.4898629239529e-79,0.3114860230013,0.048,0.104,1.14908320861258e-74,"1","Pex19"
3.84663333634646e-82,0.311219532343477,0.169,0.293,8.05138823630677e-78,"1","Zc3h13"
1.68776790124794e-121,0.311009397634171,0.099,0.206,3.53266699410206e-117,"1","Trrap"
5.1890959605834e-108,0.310774377373433,0.168,0.309,1.08612967550971e-103,"1","Luc7l"
1.40775447436556e-108,0.310447782789931,0.079,0.167,2.94657089029455e-104,"1","Zfp770"
6.66617474774772e-136,0.308718498357934,0.139,0.277,1.39529703645108e-131,"1","Fhod3"
9.93868136476896e-106,0.308262390361063,0.074,0.157,2.08026539645979e-101,"1","Dhx8"
1.33897460306254e-102,0.308232558641744,0.186,0.334,2.80260774167021e-98,"1","Prpf40a"
7.03355363351454e-87,0.307633842506988,0.05,0.11,1.47219311103093e-82,"1","Ralgapb"
6.1864723042256e-98,0.307508864499526,0.088,0.176,1.29489051799746e-93,"1","Zfp451"
4.79241308731117e-111,0.306988613799294,0.167,0.31,1.0030999833051e-106,"1","Slc25a25"
2.51195654186435e-124,0.30665635747491,0.178,0.325,5.25777623777628e-120,"1","Map4"
5.4792275267502e-100,0.305945357069421,0.074,0.155,1.14685711362408e-95,"1","Crb2"
6.78545724819645e-116,0.305540077430702,0.104,0.21,1.42026405662e-111,"1","Dync1li2"
3.41434073155209e-120,0.304938909972763,0.071,0.158,7.14655658521169e-116,"1","Rbm15"
2.79828769203294e-94,0.304912728299385,0.059,0.128,5.85709596819414e-90,"1","Gm37494"
2.86656184048299e-100,0.30490776501408,0.054,0.122,6.00000058831494e-96,"1","Pank4"
1.5551790534899e-112,0.304595961070727,0.179,0.328,3.2551452768597e-108,"1","Bhlhe41"
7.93388816055523e-107,0.304322320178397,0.09,0.182,1.66064213088582e-102,"1","Micu3"
6.30297336312169e-134,0.304168539674845,0.154,0.303,1.319275354635e-129,"1","Mecp2"
3.05428956017189e-72,0.304101843127378,0.047,0.1,6.39293347839578e-68,"1","Clint1"
6.03566023021425e-121,0.303940595152728,0.116,0.232,1.26332404278615e-116,"1","Tut7"
3.14227450536694e-103,0.303608213237826,0.108,0.21,6.57709476718355e-99,"1","Cdc42ep3"
4.72549545508459e-117,0.30345204778414,0.092,0.192,9.89093453703755e-113,"1","Ythdf3"
1.90458797745346e-92,0.302583230787051,0.054,0.12,3.98649309560784e-88,"1","Fam120b"
2.30260126379686e-107,0.302519007707798,0.065,0.144,4.8195747052532e-103,"1","Stim1"
1.00009181127576e-96,0.302209001847003,0.067,0.141,2.0932921701813e-92,"1","Snx6"
8.28273223780374e-65,0.30210295289973,0.289,0.471,1.7336586846947e-60,"1","U2surp"
2.25218636523947e-105,0.301669685649038,0.068,0.142,4.71405128108274e-101,"1","Sept4"
2.28055587590579e-78,0.301525180276595,0.051,0.108,4.77343150385841e-74,"1","Fbxw7"
9.93621401720235e-81,0.301436456115908,0.052,0.112,2.07974895594062e-76,"1","Cox10"
2.58735451180931e-80,0.30123951737053,0.066,0.124,5.41559172866808e-76,"1","Gt(ROSA)26Sor"
2.42975325223767e-127,0.300960964249748,0.122,0.244,5.08571653225867e-123,"1","Supt6"
1.88061821978316e-94,0.30072172331102,0.054,0.12,3.93632199582813e-90,"1","Nxf1"
3.58087344694571e-116,0.300591260254709,0.119,0.234,7.49512621180207e-112,"1","Chd8"
2.6484356171095e-98,0.30008414084991,0.089,0.177,5.54344059017189e-94,"1","Vps37b"
5.07476148139363e-104,0.299802319601827,0.065,0.142,1.0621983256705e-99,"1","Xbp1"
2.622342599315e-91,0.299703839679336,0.093,0.18,5.48882529462623e-87,"1","Ppm1d"
2.5156504118189e-97,0.299670951474334,0.078,0.16,5.26550787697813e-93,"1","Trim33"
9.71517032733687e-102,0.299661321226108,0.067,0.144,2.03348230121488e-97,"1","Pom121"
1.81585542955298e-104,0.299208744121382,0.143,0.266,3.80076699959735e-100,"1","Thrb"
1.66487295864437e-103,0.298868213393724,0.21,0.375,3.48474558973854e-99,"1","Zmynd8"
3.27081191513495e-119,0.298782410888616,0.068,0.154,6.84613641956897e-115,"1","Tacc2"
4.21925643829604e-88,0.298678096259356,0.059,0.126,8.83132565099744e-84,"1","Pdhx"
1.50082779682788e-39,0.29830182985037,0.334,0.516,3.14138266154043e-35,"1","Acin1"
5.94190554110855e-104,0.298053605778601,0.213,0.38,1.24370024880943e-99,"1","Tnks2"
3.57003871501831e-99,0.297900129286559,0.054,0.122,7.47244803440483e-95,"1","Cep85"
1.08168227697641e-84,0.297734228065707,0.056,0.119,2.26406917393932e-80,"1","Slc23a2"
2.07107115905669e-83,0.297553141195602,0.051,0.112,4.33495904302155e-79,"1","Specc1l"
2.34641536655651e-84,0.296899778053022,0.06,0.125,4.91128200373944e-80,"1","Zfp639"
1.61886363916051e-99,0.29686969450391,0.054,0.122,3.38844348312686e-95,"1","Mynn"
8.13036843617502e-110,0.296459771929982,0.057,0.132,1.70176741737579e-105,"1","Itsn1"
1.20039646244318e-125,0.296247898059267,0.179,0.338,2.51254983553982e-121,"1","Ckap5"
1.78160752405411e-121,0.296081423514493,0.114,0.228,3.72908270859766e-117,"1","Copa"
4.48217550321689e-101,0.296037545314019,0.049,0.114,9.38164154578327e-97,"1","Fbxw9"
4.58503269039556e-127,0.295793333234585,0.106,0.219,9.59693192426694e-123,"1","Dync2h1"
2.34434533552061e-85,0.295770363891686,0.047,0.105,4.90694922177819e-81,"1","Nfs1"
3.32361227456354e-117,0.295707341119233,0.142,0.272,6.95665285188894e-113,"1","Zdhhc6"
1.16639286730759e-109,0.295329435138725,0.093,0.189,2.44137691056152e-105,"1","Zrsr2"
1.80570469162322e-86,0.295262300708625,0.045,0.102,3.77952049003657e-82,"1","Patz1"
4.11300616953143e-112,0.294887829421629,0.127,0.246,8.60893321344623e-108,"1","Bdp1"
9.35473645162104e-95,0.294735095656351,0.058,0.126,1.9580398866888e-90,"1","Clip4"
2.64920467032375e-106,0.29391884844308,0.108,0.211,5.54505029545463e-102,"1","Tbc1d8"
7.26842291280428e-93,0.2932508736431,0.061,0.132,1.52135359987906e-88,"1","Pcgf5"
4.23647820288957e-141,0.293030655201248,0.123,0.253,8.86737252646815e-137,"1","Tial1"
3.07590392521809e-123,0.292987574458574,0.107,0.218,6.43817450587397e-119,"1","Fbxl3"
4.48146611978241e-109,0.292771468358417,0.056,0.129,9.38015673531656e-105,"1","Tasp1"
4.89034428620003e-86,0.29273733874493,0.233,0.394,1.02359796254453e-81,"1","Rax"
7.34288012471972e-104,0.292629323162266,0.049,0.116,1.53693823890508e-99,"1","Pdha1"
1.60946290461094e-128,0.292411732999383,0.123,0.248,3.36876680564115e-124,"1","Cdk13"
5.44893219374832e-56,0.292134372541345,0.324,0.522,1.14051599747346e-51,"1","Wapl"
9.95087762464213e-95,0.291601066972798,0.199,0.348,2.08281819561384e-90,"1","Rb1cc1"
3.5210574935898e-92,0.291218781255121,0.049,0.111,7.36992543983281e-88,"1","Zfp523"
3.72836906045312e-123,0.290937087427558,0.189,0.351,7.80384928043443e-119,"1","Nrd1"
4.8234241054649e-101,0.290628964837299,0.047,0.111,1.00959089951486e-96,"1","Vps41"
4.99503124035551e-95,0.290564669710266,0.244,0.421,1.04550998891881e-90,"1","Hnrnpdl"
6.81511578704619e-125,0.290476737435152,0.145,0.281,1.42647188538664e-120,"1","Usp47"
3.40283214659142e-115,0.290367025760058,0.134,0.259,7.1224679660305e-111,"1","Kif3b"
9.09941372861505e-118,0.290231134801103,0.193,0.357,1.90459828753642e-113,"1","Trip12"
1.04190945579452e-96,0.290221650190384,0.055,0.122,2.1808206819235e-92,"1","Ccser2"
4.6734978279285e-103,0.289785649994168,0.082,0.17,9.78209830363714e-99,"1","Akirin1"
3.77176754696138e-86,0.289286631177758,0.072,0.146,7.89468665254485e-82,"1","Elavl1"
2.60029018329586e-100,0.28806448726878,0.067,0.143,5.44266738265657e-96,"1","Cdip1"
1.72759659576068e-117,0.287885570441997,0.179,0.333,3.61603243458669e-113,"1","Birc6"
3.91790742951825e-92,0.28781229556245,0.048,0.111,8.20057204072466e-88,"1","Tsga10"
1.34229675312931e-111,0.287364164928683,0.131,0.252,2.80956133397497e-107,"1","Fnip1"
1.96329722019588e-91,0.287259719826079,0.222,0.386,4.10937741159199e-87,"1","Ctcf"
3.07683411554709e-87,0.287227046616713,0.049,0.109,6.44012148725162e-83,"1","Zfp90"
7.30985985823187e-121,0.287209372407057,0.148,0.284,1.53002676692651e-116,"1","Gfpt1"
2.08347018352976e-137,0.286898059699903,0.154,0.303,4.36091144114614e-133,"1","Shoc2"
3.90773676639521e-83,0.286763454525601,0.045,0.102,8.17928382574182e-79,"1","Ankib1"
4.260322027781e-105,0.286754416747079,0.071,0.151,8.91728003634841e-101,"1","Glt28d2"
4.32994876006137e-10,0.286673032591935,0.637,0.808,9.06301574968446e-06,"1","Epb41"
2.40011080181229e-88,0.286190935695921,0.235,0.404,5.0236719192733e-84,"1","Apc"
3.78464631699662e-121,0.285554980091598,0.136,0.265,7.92164320610562e-117,"1","Kmt5b"
2.94796860585131e-102,0.28546994243817,0.218,0.385,6.17039308890737e-98,"1","Snx10"
2.21658947560684e-117,0.284415946849168,0.156,0.295,4.63954343139268e-113,"1","Eny2"
3.41710784035154e-60,0.283594197820295,0.075,0.136,7.15234842063981e-56,"1","Eid2"
1.38933787925818e-131,0.283563089983031,0.106,0.221,2.9080231150753e-127,"1","Usp7"
9.33100470515999e-128,0.28303534380034,0.146,0.285,1.95307259483704e-123,"1","Itsn2"
1.51802689853333e-141,0.28278944467774,0.139,0.279,3.17738210132012e-137,"1","Ip6k1"
9.96566433600054e-130,0.282682686999558,0.137,0.272,2.08591320216827e-125,"1","D5Ertd579e"
3.53021610960427e-76,0.282380469752803,0.074,0.138,7.3890953390127e-72,"1","Imp3"
7.77533740351839e-87,0.282041758910075,0.055,0.118,1.62745587193043e-82,"1","Slbp"
2.76116088008371e-81,0.282007100321802,0.242,0.404,5.77938583810321e-77,"1","Btg1"
3.29144890779579e-71,0.281982993168951,0.288,0.475,6.88933170890737e-67,"1","Thoc2"
1.72839727301235e-120,0.281777292354127,0.073,0.161,3.61770833214215e-116,"1","Gm49336"
4.22266674396223e-113,0.280742122098364,0.107,0.213,8.83846376178733e-109,"1","Zbtb44"
2.56224050981159e-111,0.280276317857872,0.087,0.178,5.36302561108664e-107,"1","Nudt3"
8.19998184201054e-110,0.28022833660017,0.07,0.152,1.71633819935123e-105,"1","Csgalnact2"
2.63004839920266e-88,0.279806382553773,0.044,0.102,5.50495430437109e-84,"1","Rcor1"
8.07548614695606e-90,0.279647181791862,0.046,0.106,1.69028000541937e-85,"1","Nelfa"
2.90670244418176e-124,0.278495432842196,0.112,0.227,6.08401888591683e-120,"1","Arntl"
1.58481174721241e-138,0.278103753838491,0.148,0.292,3.31716946809029e-134,"1","Nmt1"
1.3209172695365e-129,0.277815688658066,0.098,0.207,2.76481193686684e-125,"1","Srpr"
2.7531163250019e-85,0.277723069110955,0.047,0.105,5.76254777986147e-81,"1","Ecd"
1.60476901303795e-120,0.277453452177313,0.092,0.192,3.35894202118973e-116,"1","Bfar"
6.29852405428582e-152,0.276986791360618,0.102,0.223,1.31834406980256e-147,"1","Gdpd5"
1.53902099819575e-132,0.276811129148214,0.112,0.23,3.22132485132352e-128,"1","Med4"
1.01919908088582e-98,0.276745190762689,0.05,0.116,2.13328559620211e-94,"1","Mycbp"
6.62054652286897e-96,0.276516814975794,0.053,0.119,1.3857465927017e-91,"1","Dcun1d2"
4.48316146034675e-116,0.276284660288085,0.095,0.195,9.38370525265178e-112,"1","Phf12"
2.08099385310097e-123,0.276148133603391,0.123,0.244,4.35572823392565e-119,"1","Cops5"
3.53288804369304e-94,0.275588184977046,0.042,0.102,7.3946879642539e-90,"1","Utp6"
1.0272693210698e-99,0.275240735900847,0.057,0.128,2.1501774159312e-95,"1","Wdr45b"
6.33006690402104e-121,0.274895897010442,0.14,0.271,1.32494630368064e-116,"1","Nr1d2"
1.33583204692054e-109,0.274772770101946,0.073,0.158,2.79603005740938e-105,"1","Rprd2"
1.00547121337625e-107,0.274280797419098,0.073,0.157,2.10455179671783e-103,"1","Pptc7"
3.08968457154451e-78,0.273654339736917,0.258,0.431,6.46701877669982e-74,"1","Srsf11"
1.07002009931525e-19,0.273618183676001,0.427,0.632,2.23965906987675e-15,"1","Ankrd33b"
1.04659658402649e-114,0.273488360851215,0.107,0.214,2.19063131002585e-110,"1","Pou2f1"
4.19944856116918e-99,0.273424275937302,0.053,0.121,8.78986578338322e-95,"1","Klhl28"
2.89170002344155e-124,0.273025154775802,0.083,0.18,6.05261731906551e-120,"1","Tnpo3"
1.41953862516183e-103,0.272537565070558,0.047,0.112,2.97123629632623e-99,"1","Ercc5"
6.9749584613358e-116,0.272514607446713,0.063,0.143,1.4599285555422e-111,"1","Rpap3"
1.95691629326126e-107,0.272360420497174,0.085,0.176,4.09602149342514e-103,"1","Zfp62"
3.12624185461481e-121,0.271600255216284,0.07,0.156,6.54353682589426e-117,"1","Mtmr1"
2.16861088188498e-138,0.271476335584368,0.118,0.244,4.53911943687346e-134,"1","Aqr"
1.35541537682847e-83,0.271082104966805,0.049,0.108,2.83701992523966e-79,"1","Meak7"
3.74010133914616e-99,0.270939989730431,0.047,0.112,7.82840611296684e-95,"1","Rad54l2"
5.33237858111749e-92,0.270268261061754,0.043,0.102,1.1161201608137e-87,"1","Shroom3"
7.42761898781837e-149,0.270091848917093,0.109,0.233,1.55467493034026e-144,"1","Amz2"
1.88980434779249e-110,0.270007435411797,0.073,0.157,3.95554948036446e-106,"1","Slc4a1ap"
2.0416787097356e-132,0.269976321577323,0.119,0.243,4.27343770734759e-128,"1","Ncbp3"
1.77572626675603e-88,0.269780554731712,0.048,0.109,3.71677264894706e-84,"1","Smarcc1"
5.69271714650772e-97,0.269761438815817,0.224,0.391,1.19154262593553e-92,"1","Sltm"
2.52891835687939e-105,0.269736955125712,0.093,0.187,5.29327901278425e-101,"1","Rab30"
1.76618216811836e-128,0.269316410752002,0.121,0.243,3.69679589608853e-124,"1","Cpeb4"
4.69597341853712e-90,0.26895016804895,0.256,0.438,9.82914196234004e-86,"1","Bptf"
2.36134351183666e-137,0.268653363304763,0.123,0.251,4.94252810462532e-133,"1","Cebpz"
1.12283838106399e-109,0.268553400957135,0.068,0.149,2.35021301540503e-105,"1","Abce1"
8.78225054093266e-124,0.26852462661416,0.079,0.173,1.83821286072262e-119,"1","Senp5"
6.67112575437809e-111,0.268511086357654,0.051,0.121,1.39633333164888e-106,"1","Maz"
5.77457468974436e-14,0.268365538385039,0.443,0.636,1.20867622831039e-09,"1","Map2"
2.94900238354095e-126,0.268017852142366,0.186,0.349,6.17255688898955e-122,"1","Sbno1"
5.1410195227772e-149,0.2675270482641,0.127,0.265,1.0760667963125e-144,"1","Ubxn2a"
9.26396084053251e-95,0.267428145391164,0.061,0.132,1.93903964353186e-90,"1","St7l"
2.19371213612117e-113,0.266896031520334,0.078,0.167,4.59165887211521e-109,"1","Rnf19a"
6.45240033021127e-111,0.266449986255157,0.099,0.2,1.35055191311652e-106,"1","Lrp6"
3.63319578004378e-122,0.264622834904931,0.091,0.192,7.60464208720963e-118,"1","P4ha1"
3.19201909681442e-90,0.264064706849902,0.123,0.225,6.68121517154227e-86,"1","Dlc1"
1.64620184783087e-138,0.263938309759249,0.164,0.321,3.4456650876948e-134,"1","Fam204a"
2.08667741386005e-138,0.26380923032675,0.113,0.235,4.36762449495048e-134,"1","Xpo1"
4.48069030160958e-105,0.263496824019147,0.066,0.143,9.37853287029902e-101,"1","Tomm40"
3.74372738363897e-94,0.262687207935187,0.049,0.112,7.83599578669473e-90,"1","Clk3"
2.05522088604459e-145,0.262559051979438,0.105,0.226,4.30178283657994e-141,"1","Ubxn7"
1.69863790589001e-120,0.262394348048898,0.089,0.188,3.55541900081837e-116,"1","Me2"
1.71563917607609e-98,0.262365798484636,0.051,0.117,3.59100435944486e-94,"1","Stam"
3.14823263280438e-88,0.26236103433707,0.058,0.124,6.58956572372285e-84,"1","Actr8"
1.84198548803988e-132,0.261498007987678,0.089,0.194,3.85545982501628e-128,"1","Spen"
2.81651882377926e-49,0.261220436549747,0.332,0.517,5.89525555005236e-45,"1","Celf2"
8.66642135397584e-81,0.260849843103276,0.275,0.464,1.81396865360068e-76,"1","Mdm1"
1.21731174333567e-97,0.260357583904785,0.056,0.124,2.54795520997589e-93,"1","Ptch1"
2.71526806797058e-99,0.260091070837303,0.053,0.121,5.68332759306922e-95,"1","Stk40"
4.93450298899289e-132,0.259641605755097,0.065,0.151,1.0328408206261e-127,"1","Marf1"
2.58011413834298e-137,0.259554649921648,0.078,0.177,5.4004369029657e-133,"1","Plcd3"
9.29110135175534e-121,0.25904715677799,0.157,0.298,1.94472042393591e-116,"1","Ppp3cc"
6.26039963291828e-103,0.258794077097842,0.11,0.212,1.31036424716612e-98,"1","Kat6b"
1.52665461167641e-96,0.258270768226653,0.083,0.167,3.1954407676999e-92,"1","Lpin1"
8.22594218834847e-108,0.257633163010344,0.073,0.157,1.72177195944322e-103,"1","Ecsit"
7.41488358808338e-110,0.257551685174652,0.086,0.178,1.55200928382173e-105,"1","Cep57"
5.76217443539591e-114,0.257237658283551,0.066,0.148,1.20608073107272e-109,"1","Cnot10"
5.53476527677539e-105,0.257225002289445,0.137,0.257,1.15848172008186e-100,"1","Ammecr1"
9.39026000706658e-123,0.257091348264213,0.07,0.158,1.96547532207911e-118,"1","Ezh1"
1.60586696286546e-120,0.257053114424572,0.194,0.358,3.3612401399737e-116,"1","Utp3"
3.56125448360589e-143,0.256715955423502,0.071,0.168,7.45406175963549e-139,"1","Gpr152"
1.0073881651886e-36,0.256693487857562,0.39,0.601,2.10856416855625e-32,"1","Clcn3"
3.94330430803205e-117,0.25634386269938,0.093,0.192,8.25373024714189e-113,"1","Timm9"
1.33483715211405e-116,0.25625391378993,0.059,0.138,2.79394764308991e-112,"1","Smad2"
7.57284043343265e-112,0.25613565781806,0.071,0.155,1.58507123112179e-107,"1","Exosc7"
2.75259020345442e-99,0.255950753452148,0.966,0.977,5.76144655485045e-95,"1","Rp1"
6.63730411787074e-99,0.255799653285369,0.06,0.132,1.38925412491152e-94,"1","Rnmt"
2.50225712834452e-37,0.255774156619017,0.382,0.586,5.23747439533791e-33,"1","Tnfsf12"
4.22981464148289e-93,0.25516983662946,0.057,0.126,8.85342502608784e-89,"1","Zbtb43"
8.6050100089151e-96,0.25503008370174,0.051,0.116,1.80111464496602e-91,"1","Nasp"
6.83671780514373e-95,0.254503386092528,0.068,0.142,1.43099340379463e-90,"1","Lrrc1"
1.76224121337114e-98,0.254446142711707,0.056,0.125,3.68854708370713e-94,"1","Prpf4"
1.2675978130278e-31,0.254391568135325,0.399,0.606,2.65320898244848e-27,"1","Mbnl1"
4.93120579595241e-14,0.254224357726088,0.494,0.714,1.0321506851508e-09,"1","Atp6v0b"
2.22706288576245e-116,0.254127166649939,0.183,0.338,4.66146532618938e-112,"1","Pdhb"
5.82024930641559e-62,0.254064456224824,0.288,0.461,1.21823638232585e-57,"1","Golgb1"
5.80801802676532e-118,0.253245724710477,0.052,0.126,1.21567625318225e-113,"1","Gm28875"
1.44288153677461e-110,0.25302416584397,0.057,0.132,3.02009534462293e-106,"1","Afg3l1"
6.11242701379144e-122,0.252835647579969,0.083,0.179,1.27939209825669e-117,"1","Dcaf11"
5.03544321568945e-105,0.252298207431188,0.072,0.155,1.05396861947596e-100,"1","6530402F18Rik"
1.78258730825254e-94,0.251969026985416,0.064,0.137,3.73113349490339e-90,"1","Rps6ka2"
2.17216472151478e-120,0.250855961227627,0.096,0.195,4.5465579786026e-116,"1","Mrpl9"
3.85558220446673e-112,0.250745259076324,0.061,0.138,8.07011911216931e-108,"1","Rnf145"
1.44885896280904e-89,0.25067746484991,0.048,0.108,3.03260669505561e-85,"1","Pias4"
3.95394873678369e-172,0.250603041959326,0.159,0.328,8.27601010096193e-168,"1","Crocc"
0,1.33864652576956,0.26,0.059,0,"2","Gm8797"
0,1.30684315555359,0.136,0.024,0,"2","6330403K07Rik"
0,1.17374499248202,0.141,0.027,0,"2","Ttll11"
0,1.09688546963572,0.517,0.188,0,"2","Sgk1"
7.58265465055668e-172,1.07687518542454,0.124,0.039,1.58712544490802e-167,"2","Gstp1"
1.18119193030663e-172,0.989718500997559,0.144,0.05,2.4723528293248e-168,"2","Gm48552"
1.97893680755397e-247,0.934301073458983,0.11,0.023,4.14211263189123e-243,"2","Atf3"
6.57458433334166e-285,0.928922609630773,0.153,0.038,1.37612624681174e-280,"2","Gpsm3"
2.51414601530806e-304,0.896584461136117,0.165,0.041,5.2623590246413e-300,"2","Junb"
0,0.88007796204585,0.219,0.061,0,"2","Bnip3"
0,0.874453665312751,0.98,0.721,0,"2","Gapdh"
1.14339875657719e-313,0.836528409445156,0.173,0.044,2.39324793739171e-309,"2","Gzmm"
0,0.796849341154299,0.585,0.253,0,"2","Hist1h2bc"
1.05657863890467e-241,0.771080425985629,0.138,0.036,2.21152474909136e-237,"2","Cdkn2c"
0,0.768691615680579,0.871,0.675,0,"2","Guca1a"
0,0.757310913999094,0.997,0.857,0,"2","Rcvrn"
0,0.757013338176898,0.535,0.216,0,"2","Cox6a1"
1.21794123749388e-163,0.756083019635744,0.13,0.044,2.54927280419845e-159,"2","Mea1"
1.84474715427094e-191,0.738749263491191,0.134,0.042,3.86124026860451e-187,"2","Ppdpf"
3.53528900216971e-209,0.737139763377637,0.124,0.034,7.39971341044141e-205,"2","Pole4"
2.01435428150193e-178,0.733840696219227,0.113,0.033,4.21624494661169e-174,"2","Prps1"
2.26703847594513e-242,0.731716126485061,0.166,0.052,4.74513823400076e-238,"2","Vamp8"
8.21471718909269e-270,0.726850319522119,0.143,0.035,1.71942245484899e-265,"2","Cd59a"
0,0.712989184556237,0.953,0.703,0,"2","Aldoa"
4.38679653199832e-217,0.712815524939971,0.111,0.027,9.18200382112568e-213,"2","Pdp2"
1.60533398565099e-245,0.710776420581865,0.189,0.062,3.36012456536609e-241,"2","Erh"
0,0.707553969363238,0.271,0.094,0,"2","Fam162a"
0,0.703536530254067,0.951,0.675,0,"2","Pkm"
9.93955655495481e-269,0.702746922352495,0.17,0.048,2.08044858251759e-264,"2","Polr2d"
0,0.701491653095462,0.226,0.063,0,"2","Sh2d1a"
0,0.699224750175003,0.615,0.267,0,"2","Hmgb2"
0,0.695544356165759,0.324,0.11,0,"2","Tmem50a"
1.13754529877803e-190,0.690023663747869,0.105,0.027,2.3809960648723e-186,"2","Btc"
0,0.685264880540164,0.997,0.872,0,"2","Pde6g"
0,0.683693168907808,0.625,0.295,0,"2","Actb"
0,0.683472082567157,0.275,0.097,0,"2","Krt18"
0,0.681493626132998,0.31,0.114,0,"2","Prelid1"
0,0.68147984140298,0.304,0.105,0,"2","Pfn1"
1.72205141205047e-209,0.676296127277021,0.127,0.035,3.60442581056285e-205,"2","1110018N20Rik"
0,0.671244925910628,0.357,0.126,0,"2","Lbh"
0,0.670242449970361,0.98,0.754,0,"2","Ubb"
2.60280100594414e-203,0.668026676821005,0.134,0.039,5.44792278554169e-199,"2","Med22"
0,0.664972646497284,0.899,0.585,0,"2","Eif1"
7.48294178349833e-306,0.664969742427741,0.284,0.106,1.56625454470404e-301,"2","Spcs1"
1.87775759336471e-281,0.664815581939888,0.212,0.07,3.93033441867168e-277,"2","C1d"
0,0.654410455770716,0.596,0.249,0,"2","Cnbp"
7.91662353535144e-127,0.654253711328853,0.102,0.035,1.65702847218441e-122,"2","Praf2"
4.51298867645774e-298,0.649585578650238,0.264,0.095,9.4461365986937e-294,"2","Csnk2b"
1.49180157367889e-318,0.64828318162146,0.235,0.073,3.12248987386729e-314,"2","Nfkbia"
3.83848009600112e-306,0.644996399187751,0.181,0.048,8.03432268893995e-302,"2","Stk17b"
