"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.41511415464764,0.683,0.245,0,"2","Rpl12"
0,1.41472854718143,0.703,0.242,0,"2","Hist1h2bc"
0,1.41327811977744,0.934,0.58,0,"2","Gpx4"
0,1.40158566082798,0.62,0.187,0,"2","Atp5md"
0,1.40006803669171,0.633,0.201,0,"2","Cox7a2l"
0,1.39699215843822,0.699,0.231,0,"2","Rpl4"
0,1.39545431429591,0.887,0.471,0,"2","Reep6"
0,1.39368249976197,0.685,0.257,0,"2","Rpl23a"
0,1.39294820463976,0.521,0.152,0,"2","Tle5"
0,1.39266521938626,0.658,0.207,0,"2","Ndufa2"
0,1.38928065879514,0.649,0.219,0,"2","Atp5o"
0,1.38815456010596,0.845,0.384,0,"2","Rpl24"
0,1.38588390348405,0.757,0.284,0,"2","Rpl38"
0,1.38549008034837,0.81,0.363,0,"2","Rps6"
0,1.38342936342773,0.381,0.083,0,"2","Ctsd"
0,1.38326720058928,0.685,0.224,0,"2","Atp5c1"
0,1.38134108264772,0.856,0.394,0,"2","Chchd2"
0,1.38134002048485,0.761,0.3,0,"2","Uqcrq"
0,1.37754125070646,0.882,0.453,0,"2","Rpl41"
0,1.37379227946135,0.838,0.402,0,"2","Rpl17"
0,1.37215926735809,0.772,0.377,0,"2","Ybx1"
0,1.37197555586121,0.959,0.682,0,"2","Pkm"
0,1.37039988764405,0.803,0.347,0,"2","Rps9"
0,1.36946294036757,0.789,0.359,0,"2","Rps17"
0,1.36411717675506,0.588,0.176,0,"2","Rpl36a"
0,1.36250007822667,0.993,0.947,0,"2","Gngt1"
0,1.36220435765886,0.988,0.86,0,"2","Rcvrn"
0,1.35637780917228,0.412,0.112,0,"2","Tcf20"
0,1.35423428594664,0.852,0.39,0,"2","Pgam1"
0,1.35194102072076,0.352,0.077,0,"2","Anapc13"
0,1.35137004914575,0.185,0.034,0,"2","Tmsb15b2"
0,1.35067674035345,0.341,0.07,0,"2","Ost4"
0,1.34950541702321,0.396,0.093,0,"2","Ddt"
0,1.34695277336582,0.812,0.354,0,"2","Rps3a1"
0,1.34240195868959,0.525,0.147,0,"2","Uqcr11"
0,1.33554470957515,0.861,0.419,0,"2","Rpl27a"
1.54561063717012e-271,1.33526101356044,0.107,0.019,3.23511762466078e-267,"2","Tmem59l"
0,1.33493837563962,0.517,0.139,0,"2","Snrpd2"
0,1.33124751325995,0.6,0.185,0,"2","Tspan7"
0,1.33006914833401,0.577,0.167,0,"2","Smdt1"
0,1.32820180320093,0.801,0.343,0,"2","Rpl34"
0,1.32790700977808,0.326,0.07,0,"2","Polr2f"
0,1.32758762489241,0.492,0.123,0,"2","Timm8b"
0,1.32668812753284,0.394,0.088,0,"2","Mrpl34"
0,1.32580120205594,0.577,0.158,0,"2","Spop"
0,1.32505823984767,0.343,0.075,0,"2","Myl12b"
0,1.31710563739875,0.133,0.023,0,"2","Slc39a6"
0,1.31688923531114,0.166,0.033,0,"2","Sp3os"
0,1.31677495982064,0.745,0.282,0,"2","Serf2"
0,1.31441299240564,0.831,0.446,0,"2","Lars2"
0,1.31425924164937,0.269,0.053,0,"2","Clptm1"
0,1.31206429524717,0.442,0.112,0,"2","Eif3k"
0,1.31168161764385,0.225,0.045,0,"2","Cenpx"
0,1.31052178690969,0.257,0.052,0,"2","Ccdc124"
0,1.31049597729372,0.808,0.342,0,"2","Guk1"
0,1.30512795014773,0.393,0.089,0,"2","D8Ertd738e"
0,1.30276451137522,0.772,0.323,0,"2","Rpl39"
0,1.302622479964,0.8,0.355,0,"2","Rpl15"
0,1.30154838468169,0.191,0.037,0,"2","Bola2"
0,1.30056927954622,0.566,0.162,0,"2","Ftl1"
0,1.30052964108501,0.518,0.139,0,"2","Eif3h"
0,1.30008914998544,0.692,0.246,0,"2","Rplp0"
0,1.29647253159056,0.689,0.232,0,"2","Park7"
0,1.29387261469349,0.676,0.226,0,"2","Atp5j"
0,1.29158815678907,0.604,0.178,0,"2","Ndufb7"
0,1.29047776850022,0.738,0.295,0,"2","Rpl18"
0,1.28915817904534,0.876,0.476,0,"2","Rpl10a"
0,1.28741032232342,0.734,0.286,0,"2","Ndufb9"
1.12468825396247e-285,1.28614506707924,0.192,0.055,2.35408498436885e-281,"2","Nenf"
0,1.28518006562781,0.531,0.14,0,"2","Cds1"
0,1.2834539788033,0.324,0.072,0,"2","Tbca"
0,1.28184397457555,0.714,0.269,0,"2","Atp5g1"
0,1.27930384994196,0.399,0.094,0,"2","Psap"
0,1.2792009673477,0.546,0.157,0,"2","Ctsb"
0,1.27879546834373,0.186,0.037,0,"2","Ppdpf"
0,1.27521455293755,0.695,0.253,0,"2","Atp5j2"
0,1.27338526421886,0.58,0.168,0,"2","Ndufc1"
0,1.27171096572235,0.205,0.04,0,"2","Ciao2a"
0,1.27094649949645,0.69,0.251,0,"2","Ubl5"
0,1.27089871985065,0.501,0.13,0,"2","Fis1"
0,1.27076167373562,0.255,0.054,0,"2","Erh"
0,1.27061173284921,0.292,0.065,0,"2","Stard10"
0,1.26893392370319,0.512,0.136,0,"2","Swi5"
0,1.26774496836792,0.42,0.106,0,"2","Use1"
0,1.26509283878185,0.594,0.18,0,"2","Eef1g"
0,1.26456365693867,0.978,0.764,0,"2","Ubb"
0,1.26380425663456,0.718,0.27,0,"2","Cox7a2"
0,1.26215041815668,0.594,0.184,0,"2","Ndufb1-ps"
0,1.26006584289322,0.461,0.126,0,"2","Mfge8"
0,1.2595395204289,0.259,0.052,0,"2","Atp6ap1"
0,1.25680449843251,0.164,0.029,0,"2","Tapbp"
0,1.25667164329255,0.409,0.099,0,"2","Pdia3"
0,1.25501890801305,0.776,0.323,0,"2","Rpl37"
0,1.25405000240584,0.24,0.048,0,"2","Selenoh"
8.01792284316271e-265,1.25258524514623,0.109,0.019,1.67823143030239e-260,"2","Gng11"
0,1.25245634987135,0.804,0.375,0,"2","Rps27"
0,1.25086724728067,0.695,0.24,0,"2","Pebp1"
0,1.24761151929596,0.617,0.209,0,"2","Cox7b"
0,1.24722884877702,0.579,0.181,0,"2","Ndufb4"
0,1.24634153038327,0.24,0.047,0,"2","Sec11c"
0,1.24519667104964,0.133,0.023,0,"2","Rpl9-ps6"
0,1.24402675815861,0.701,0.26,0,"2","Mif"
0,1.24311847436771,0.592,0.182,0,"2","Rpl10"
0,1.24281046304874,0.453,0.12,0,"2","Dynlrb1"
0,1.24184140043505,0.411,0.097,0,"2","Lamtor2"
0,1.23950085097787,0.883,0.482,0,"2","Vtn"
0,1.23925199981268,0.294,0.068,0,"2","Txn1"
0,1.23905190810026,0.207,0.04,0,"2","Amfr"
0,1.23487847360006,0.698,0.258,0,"2","Rpl7a"
0,1.23477900299962,0.356,0.084,0,"2","Serinc3"
0,1.23358210554542,0.534,0.155,0,"2","Ndufa6"
0,1.23228166942268,0.468,0.127,0,"2","Mrpl54"
0,1.22606964431953,0.628,0.198,0,"2","Tmem59"
0,1.22512315359186,0.246,0.05,0,"2","Ndufaf8"
0,1.22126261940434,0.39,0.092,0,"2","Ndufa3"
0,1.21664846107807,0.491,0.132,0,"2","Hsbp1"
0,1.21603401708912,0.593,0.181,0,"2","Ndufa5"
0,1.21178541677247,0.925,0.593,0,"2","Eif1"
0,1.2104108987027,0.135,0.024,0,"2","Kars"
0,1.20942509210767,0.745,0.317,0,"2","Rpl5"
0,1.20029624273668,0.376,0.092,0,"2","Pkig"
1.59188617049566e-275,1.19819040957506,0.136,0.031,3.33197694346446e-271,"2","6330403K07Rik"
0,1.19655715050212,0.444,0.106,0,"2","Atp6ap2"
0,1.19624268869969,0.422,0.114,0,"2","Lamtor4"
0,1.18946229849355,0.795,0.343,0,"2","Ywhae"
0,1.18944064218017,0.252,0.063,0,"2","Taf10"
0,1.18938110457587,0.303,0.069,0,"2","Lsm6"
0,1.18858821732521,0.627,0.196,0,"2","Selenok"
0,1.18758009490207,0.138,0.025,0,"2","Bcl2l2"
0,1.18688022694145,0.81,0.383,0,"2","Rps13"
4.20057141364631e-255,1.185610938085,0.114,0.023,8.79221602590308e-251,"2","Atp9a"
0,1.18463751159559,0.522,0.179,0,"2","Pcsk1n"
0,1.18341733027278,0.431,0.111,0,"2","Polr2j"
0,1.18142706068899,0.956,0.693,0,"2","Rs1"
0,1.17855522676141,0.374,0.092,0,"2","Ndufb6"
0,1.17355255880764,0.542,0.16,0,"2","Dad1"
0,1.17179636536051,0.135,0.025,0,"2","A930041C12Rik"
0,1.16983084216795,0.75,0.309,0,"2","Naca"
3.34908655251845e-308,1.16971311091345,0.14,0.029,7.00997306307636e-304,"2","Praf2"
0,1.16765872916117,0.184,0.04,0,"2","Prxl2b"
0,1.16496447965243,0.605,0.188,0,"2","Commd1"
0,1.16454896368447,0.335,0.08,0,"2","Rex1bd"
0,1.16451216649442,0.96,0.71,0,"2","Aldoa"
0,1.16164724571555,0.904,0.559,0,"2","Prcd"
0,1.161571560209,0.818,0.362,0,"2","Arl3"
0,1.16075814767132,0.683,0.253,0,"2","H2afv"
0,1.15771778764097,0.952,0.706,0,"2","Slc24a1"
0,1.15719237891057,0.598,0.194,0,"2","Ndufb5"
0,1.15572000565525,0.339,0.084,0,"2","Me1"
0,1.15460239867844,0.167,0.034,0,"2","2310009B15Rik"
0,1.15451982955468,0.372,0.094,0,"2","Sec61b"
0,1.15389311305386,0.357,0.084,0,"2","Fam162a"
0,1.15100926134571,0.566,0.184,0,"2","Uqcr10"
0,1.14778541976679,0.425,0.11,0,"2","Lamtor5"
0,1.14652410396345,0.993,0.933,0,"2","Gnb1"
0,1.14335158145566,0.726,0.286,0,"2","Uqcrb"
0,1.14096332622588,0.492,0.135,0,"2","Pomp"
0,1.13769009588687,0.239,0.054,0,"2","Bag1"
0,1.13554534841252,0.619,0.199,0,"2","Scg5"
0,1.13546982520183,0.168,0.038,0,"2","Ccng1"
0,1.13196301392988,0.817,0.389,0,"2","Rpl35a"
0,1.13058755172704,0.153,0.032,0,"2","Meig1"
0,1.12986827081746,0.549,0.173,0,"2","Ap2m1"
0,1.12962597629805,0.438,0.116,0,"2","Lgmn"
0,1.12953813284167,0.322,0.078,0,"2","Mrpl30"
0,1.12941936586024,0.687,0.259,0,"2","Laptm4b"
0,1.12730742880853,0.241,0.053,0,"2","Mettl9"
0,1.12696935659892,0.669,0.243,0,"2","Ndufs5"
0,1.12447640621746,0.539,0.161,0,"2","Ndufa12"
0,1.12358373984405,0.153,0.031,0,"2","Ttll11"
0,1.12272373217507,0.206,0.043,0,"2","Gzmm"
0,1.12260119008176,0.662,0.228,0,"2","Itm2b"
0,1.12122301357275,0.641,0.219,0,"2","Rabac1"
0,1.11834478285224,0.755,0.317,0,"2","Aplp2"
0,1.11727528791684,0.181,0.038,0,"2","Gid4"
0,1.11706414613493,0.678,0.256,0,"2","Atp5g2"
2.60471408487505e-319,1.1159684189022,0.152,0.033,5.45192705105197e-315,"2","Pole4"
0,1.11583480097606,0.19,0.04,0,"2","Kcnab2"
0,1.11515539301778,0.638,0.22,0,"2","Calr"
0,1.11424336277977,0.156,0.032,0,"2","Scarb2"
0,1.1128797502237,0.558,0.181,0,"2","Rpl31"
0,1.11276918409399,0.209,0.043,0,"2","Gnl1"
0,1.11210313156869,0.486,0.142,0,"2","Psmb4"
0,1.11137340865205,0.237,0.053,0,"2","Os9"
0,1.11116992856238,0.343,0.084,0,"2","Eif4b"
0,1.11007494325151,0.605,0.19,0,"2","Selenof"
0,1.10575283472448,0.301,0.069,0,"2","Fkbp2"
0,1.10337668366543,0.367,0.096,0,"2","2410006H16Rik"
0,1.10296283628373,0.398,0.104,0,"2","Akr1a1"
0,1.09741366498541,0.304,0.071,0,"2","Pdia6"
0,1.09725780941634,0.994,0.932,0,"2","Rom1"
0,1.09297081646962,0.775,0.332,0,"2","Fam3c"
0,1.0909738483679,0.298,0.067,0,"2","Dnajb11"
0,1.08883558545355,0.495,0.141,0,"2","Pfdn2"
1.67195120799665e-291,1.08434934232636,0.132,0.027,3.49956107345778e-287,"2","Fdx2"
0,1.08392381519268,0.409,0.114,0,"2","Lamp1"
0,1.08358103624362,0.418,0.115,0,"2","Eef1b2"
0,1.0824201171218,0.244,0.058,0,"2","Zfas1"
0,1.08075984570073,0.7,0.276,0,"2","Cox5a"
0,1.08073843382622,0.548,0.171,0,"2","Pabpc1"
0,1.07968947947403,0.602,0.212,0,"2","Atp5k"
0,1.0779183163729,0.515,0.147,0,"2","Scp2"
1.17684786796254e-248,1.07727909692589,0.119,0.026,2.46326027243238e-244,"2","Scg3"
0,1.07613661341242,0.189,0.042,0,"2","Tmem184c"
0,1.0758829603851,0.501,0.147,0,"2","Edf1"
0,1.07441153265033,0.348,0.088,0,"2","Calm3"
0,1.07066420970457,0.623,0.211,0,"2","Btf3"
0,1.06835140373376,0.543,0.165,0,"2","Prdx2"
1.78506311232563e-282,1.06693118689044,0.115,0.022,3.73631560040877e-278,"2","Smim27"
0,1.06617586635694,0.403,0.102,0,"2","Ergic3"
5.38336662721686e-261,1.06394711582295,0.113,0.022,1.12679246874276e-256,"2","Gatc"
0,1.06135911145139,0.33,0.092,0,"2","Krt18"
0,1.05905995088529,0.207,0.043,0,"2","Gcsh"
0,1.05868997482172,0.502,0.151,0,"2","Cycs"
0,1.05796741793724,0.76,0.347,0,"2","Atp5l"
0,1.05475502128724,0.36,0.084,0,"2","Cetn2"
0,1.05436533607516,0.264,0.06,0,"2","Bola3"
0,1.05093935936736,0.26,0.06,0,"2","1810037I17Rik"
0,1.04772416577487,0.347,0.091,0,"2","Micos13"
0,1.04652100422915,0.834,0.401,0,"2","Eif4g2"
0,1.04596901129612,0.225,0.05,0,"2","Vti1b"
0,1.04495452918944,0.218,0.049,0,"2","Wdr83os"
0,1.04463444816333,0.418,0.11,0,"2","Ranbp1"
0,1.04037896381334,0.613,0.201,0,"2","Gabarapl2"
0,1.03965085031881,0.615,0.213,0,"2","Atp5d"
0,1.03874285190791,0.485,0.144,0,"2","Taldo1"
0,1.03673081066453,0.406,0.11,0,"2","Trmt112"
0,1.03658857230263,0.258,0.061,0,"2","Ube2v1"
0,1.03466670715044,0.281,0.063,0,"2","Bcap31"
0,1.03322587687098,0.483,0.141,0,"2","Timm13"
6.77915377709108e-317,1.02997486939553,0.162,0.038,1.41894467708293e-312,"2","Nhp2"
2.25269889599468e-303,1.02713705188971,0.148,0.033,4.71512405920646e-299,"2","Abhd12"
0,1.02665647988438,0.316,0.083,0,"2","Krtcap2"
0,1.02573869401525,0.499,0.159,0,"2","Ndufa11"
0,1.02551717212256,0.897,0.531,0,"2","Atp5b"
0,1.02369688893784,0.309,0.073,0,"2","Nrm"
0,1.0212914637298,0.254,0.059,0,"2","Rad23a"
0,1.02002925977197,0.697,0.282,0,"2","Atp5g3"
0,1.0185520117053,0.289,0.071,0,"2","Eif3i"
0,1.01734414024752,0.427,0.121,0,"2","Snrpg"
3.05244111664739e-239,1.0170468304595,0.105,0.021,6.38906450125465e-235,"2","Serf1"
0,1.01379485947344,0.336,0.087,0,"2","Tomm22"
0,1.01367377038762,0.191,0.044,0,"2","Arl6ip5"
1.20426952582367e-240,1.01205966145502,0.12,0.028,2.52065654450152e-236,"2","Zswim7"
0,1.01150086854733,0.474,0.139,0,"2","Mrpl20"
0,1.01066928936637,0.295,0.088,0,"2","Bri3"
0,1.01014439199682,0.242,0.057,0,"2","Epb41l4aos"
0,1.00946202000071,0.6,0.215,0,"2","Myl6"
0,1.00939867209326,0.382,0.104,0,"2","Tmem50a"
0,1.00622816415567,0.191,0.049,0,"2","Cdc34"
0,1.00597146520093,0.942,0.663,0,"2","Oaz1"
1.84972570054406e-214,1.00550160583667,0.101,0.022,3.87166086380878e-210,"2","Vegfb"
1.03243140675179e-219,1.00379981598575,0.105,0.023,2.16098217747217e-215,"2","Snrnp25"
0,1.00240766388282,0.35,0.09,0,"2","Dut"
0,1.00192235601137,0.567,0.182,0,"2","Ndufb3"
0,1.00184986966608,0.174,0.041,0,"2","Cstb"
0,1.00120813710477,0.619,0.212,0,"2","Pla2g7"
0,1.00032423410052,0.203,0.044,0,"2","Phpt1"
1.04690124065081e-258,1.00006963389706,0.121,0.026,2.19126898680621e-254,"2","Dnlz"
0,0.998831190769777,0.32,0.104,0,"2","Map1lc3a"
0,0.99779618543766,0.502,0.159,0,"2","Psmd8"
0,0.996918472546218,0.26,0.062,0,"2","Pdcl3"
0,0.996806561191582,0.511,0.157,0,"2","Mpc2"
0,0.994624130363886,0.466,0.139,0,"2","Eif5a"
0,0.993667162550713,0.345,0.089,0,"2","Chmp5"
8.75876521535501e-289,0.993422054045113,0.114,0.019,1.83329714722596e-284,"2","Rps27rt"
0,0.992898182509872,0.167,0.036,0,"2","Sort1"
0,0.992780910475424,0.511,0.164,0,"2","Nop53"
0,0.991833596675987,0.457,0.133,0,"2","Prdx5"
0,0.990550917973342,0.282,0.069,0,"2","Cnih1"
0,0.988909041124684,0.435,0.122,0,"2","Pfdn6"
0,0.987762594303776,0.2,0.045,0,"2","Pigf"
0,0.986676765538877,0.268,0.064,0,"2","Snf8"
0,0.985302711498417,0.746,0.347,0,"2","Chchd10"
0,0.98442495624822,0.323,0.082,0,"2","Psenen"
3.32134889605094e-291,0.982445620748811,0.138,0.03,6.95191537432422e-287,"2","Prps1"
1.13370784329836e-259,0.98185833412299,0.129,0.029,2.3729638868078e-255,"2","Tmem160"
0,0.981616428721093,0.357,0.093,0,"2","Cuedc2"
0,0.980203213995501,0.501,0.158,0,"2","Rnasek"
0,0.97989174309242,0.341,0.086,0,"2","Tmem147"
0,0.971921141232767,0.298,0.073,0,"2","Sdhc"
0,0.970976437408994,0.513,0.165,0,"2","Atp6v0e2"
7.31991792369585e-292,0.967361531003162,0.136,0.029,1.53213202060878e-287,"2","Psmg4"
0,0.966637309088533,0.363,0.101,0,"2","Pfn1"
0,0.964621182538913,0.445,0.124,0,"2","Cox17"
0,0.96429145071411,0.678,0.274,0,"2","Kcnj14"
0,0.963652994021407,0.471,0.143,0,"2","Gm17018"
0,0.963542568155666,0.281,0.07,0,"2","Snhg6"
0,0.962874551435193,0.3,0.075,0,"2","Pitpnb"
0,0.962384181906726,0.184,0.042,0,"2","Timm17b"
0,0.961980421935819,0.569,0.194,0,"2","Atp6v1g1"
0,0.960602509851319,0.537,0.173,0,"2","Ran"
0,0.960471169521327,0.471,0.141,0,"2","Ghitm"
0,0.959818864643486,0.547,0.181,0,"2","Hint1"
0,0.959614790757391,0.304,0.076,0,"2","Cops6"
0,0.957297073271044,0.842,0.446,0,"2","Atp1b2"
0,0.957094009559203,0.212,0.049,0,"2","Acot13"
0,0.956467493453779,0.801,0.403,0,"2","Rpl6"
0,0.956378225815654,0.678,0.299,0,"2","Actb"
0,0.956189185098376,0.399,0.116,0,"2","Atp6v1f"
0,0.95297762995153,0.215,0.051,0,"2","Acyp1"
0,0.952843810017536,0.818,0.409,0,"2","Impdh1"
4.38999896147003e-241,0.95276071522744,0.14,0.036,9.18870682625292e-237,"2","Tspan13"
0,0.952685038601323,0.217,0.053,0,"2","Arl2bp"
0,0.95249991844219,0.57,0.191,0,"2","Ndufb10"
0,0.949583335257456,0.496,0.159,0,"2","Micos10"
0,0.949504370552273,0.86,0.459,0,"2","Anp32e"
0,0.948893117947263,0.717,0.295,0,"2","Sumo2"
0,0.947767284564513,0.167,0.038,0,"2","Polr2l"
0,0.947698871898234,0.233,0.057,0,"2","Hcfc1r1"
0,0.947636017157024,0.434,0.128,0,"2","Psmb3"
0,0.946548549415385,0.322,0.087,0,"2","Cuta"
0,0.945726763287902,0.383,0.106,0,"2","Arpc2"
0,0.944232334898337,0.269,0.066,0,"2","Tctex1d2"
0,0.943085157555633,0.564,0.186,0,"2","Ppa1"
0,0.942831080731878,0.759,0.343,0,"2","Hspa8"
0,0.941972686063624,0.419,0.118,0,"2","A930006I01Rik"
0,0.941781405880455,0.325,0.089,0,"2","Chmp4b"
0,0.938846300570381,0.48,0.154,0,"2","Ndufb2"
0,0.938345366079904,0.187,0.044,0,"2","Surf1"
0,0.934970757965911,0.357,0.102,0,"2","Aurkaip1"
9.06709662785292e-218,0.934582939598563,0.101,0.022,1.8978339951759e-213,"2","Cmc1"
0,0.933939843092688,0.64,0.236,0,"2","Prnp"
0,0.932967825236123,0.843,0.464,0,"2","Ptma"
0,0.932422075379015,0.27,0.068,0,"2","Pin4"
1.86224698783177e-263,0.930672958907565,0.107,0.02,3.89786917023067e-259,"2","Tspan17"
0,0.929807856271573,0.432,0.123,0,"2","Psmc3"
0,0.928493238866938,0.326,0.088,0,"2","Csnk2b"
0,0.927703435594387,0.427,0.119,0,"2","Tspan5"
0,0.927159423889918,0.634,0.254,0,"2","Gas5"
0,0.925658732617289,0.307,0.08,0,"2","Sdf4"
0,0.925471357451546,0.248,0.059,0,"2","Tram1"
0,0.920900633547608,0.533,0.189,0,"2","Dync1h1"
0,0.919157819717287,0.371,0.107,0,"2","Pam16"
6.48796431914967e-274,0.919004021485938,0.148,0.036,1.35799581164122e-269,"2","Chchd5"
0,0.917747241034688,0.257,0.065,0,"2","Pgls"
5.51358760542955e-311,0.917332230961459,0.153,0.035,1.15404902169246e-306,"2","Med9"
0,0.916389296241716,0.357,0.1,0,"2","Ndufs8"
0,0.9151608099658,0.791,0.389,0,"2","Atp6v0c"
3.59617585096824e-289,0.915118632503493,0.133,0.028,7.52715567366163e-285,"2","Erlin2"
0,0.914930069136437,0.209,0.05,0,"2","Sirpa"
0,0.914472782287454,0.336,0.089,0,"2","Cdc123"
0,0.913298762463751,0.187,0.041,0,"2","Rangrf"
0,0.913283371219453,0.255,0.069,0,"2","Capzb"
0,0.908484229220998,0.724,0.338,0,"2","Cox7c"
0,0.906927810343335,0.811,0.416,0,"2","Adipor1"
0,0.906086964198926,0.47,0.146,0,"2","Sub1"
4.0506581802208e-288,0.906009588636496,0.147,0.034,8.47843263702017e-284,"2","Ggh"
0,0.905862715341111,0.265,0.071,0,"2","Ccni"
0,0.905366603171959,0.558,0.199,0,"2","Hspa5"
0,0.904094330640371,0.457,0.138,0,"2","Nudc"
0,0.904059325819113,0.269,0.067,0,"2","Kat2b"
0,0.903735336286932,0.348,0.099,0,"2","Skp1a"
0,0.900184948617719,0.354,0.099,0,"2","Fundc2"
0,0.900111413561347,0.182,0.042,0,"2","Nceh1"
0,0.899741461668834,0.472,0.147,0,"2","Psmc5"
0,0.899657723321404,0.241,0.064,0,"2","Bnip3"
0,0.899461102795706,0.28,0.075,0,"2","Mrpl21"
0,0.898784779926631,0.797,0.409,0,"2","Abca4"
0,0.898638191371923,0.377,0.109,0,"2","4833439L19Rik"
0,0.897790375115895,0.25,0.066,0,"2","Retreg2"
2.46545904425037e-302,0.894678771191579,0.151,0.034,5.16045232552044e-298,"2","Ube3b"
0,0.893976048285205,0.234,0.061,0,"2","1110065P20Rik"
0,0.893660681879466,0.368,0.101,0,"2","Snx3"
0,0.891656240788698,0.544,0.183,0,"2","Tecr"
0,0.889849895908773,0.574,0.203,0,"2","Rtn3"
0,0.887959004856073,0.321,0.094,0,"2","Prdx1"
0,0.887914798527468,0.522,0.174,0,"2","Psmb6"
0,0.887766491762616,0.353,0.103,0,"2","Coa3"
0,0.88776473945789,0.339,0.101,0,"2","Spcs1"
0,0.887608078414387,0.25,0.068,0,"2","Med28"
0,0.887022978533553,0.288,0.076,0,"2","Yif1b"
0,0.886122221215833,0.419,0.121,0,"2","Egflam"
0,0.885634365755701,0.613,0.226,0,"2","Mdh2"
1.49252016906663e-280,0.884229944063995,0.149,0.035,3.12399396587337e-276,"2","Gpx1"
0,0.88408425869866,0.37,0.101,0,"2","Usf2"
0,0.883971174932728,0.688,0.286,0,"2","Mdh1"
0,0.880561742504854,0.221,0.056,0,"2","0610010K14Rik"
0,0.880238287238708,0.759,0.362,0,"2","Dynll1"
0,0.88008373205841,0.201,0.051,0,"2","Vamp8"
0,0.877023101697399,0.412,0.123,0,"2","Lbh"
0,0.876191702766389,0.441,0.136,0,"2","Rtraf"
0,0.876173748091641,0.214,0.054,0,"2","Arpc4"
0,0.874679680155948,0.292,0.074,0,"2","Rnf123"
0,0.872669401202391,0.262,0.068,0,"2","Psmc1"
0,0.871011204258158,0.212,0.056,0,"2","Nectin1"
4.40240158120718e-318,0.870227990383581,0.169,0.041,9.21466674962474e-314,"2","Gm17231"
0,0.869373734982757,0.5,0.163,0,"2","Cisd1"
0,0.869366457603434,0.466,0.142,0,"2","Tusc3"
0,0.867540025563866,0.236,0.06,0,"2","Eif2s3x"
0,0.866651024557653,0.549,0.193,0,"2","Chmp2a"
0,0.86410359334397,0.377,0.105,0,"2","Fkbp8"
0,0.863909461164426,0.214,0.054,0,"2","Pigp"
0,0.863723956397546,0.287,0.078,0,"2","Scamp1"
0,0.862640384408039,0.449,0.141,0,"2","Ptges3"
0,0.862605226971395,0.291,0.08,0,"2","Immp1l"
4.39042860946204e-313,0.862284303581091,0.158,0.037,9.189606122465e-309,"2","Cd59a"
0,0.86201296919193,0.475,0.154,0,"2","Sem1"
9.38443668180718e-245,0.859575653083015,0.13,0.031,1.96425644186906e-240,"2","Mcee"
0,0.858884218379577,0.32,0.086,0,"2","Cebpzos"
0,0.858081311489065,0.924,0.676,0,"2","H3f3a"
0,0.857949643996884,0.225,0.057,0,"2","Trappc2l"
3.85469911081119e-307,0.857759713327796,0.158,0.037,8.06827070883891e-303,"2","Cdkn2c"
0,0.857633489061481,0.269,0.068,0,"2","Arpc3"
0,0.857084748312876,0.982,0.848,0,"2","Unc119"
0,0.856742602011356,0.252,0.067,0,"2","C1d"
0,0.856453423581926,0.392,0.115,0,"2","Sec61g"
0,0.856429217348294,0.363,0.107,0,"2","Snrpd3"
0,0.856031764348911,0.189,0.045,0,"2","Bccip"
1.36793425699832e-282,0.855735131192045,0.151,0.037,2.86322319332318e-278,"2","Tusc2"
0,0.854796022006244,0.322,0.089,0,"2","Pdcd5"
0,0.854734455764969,0.379,0.116,0,"2","Gabarap"
1.06578393425784e-239,0.85413098701282,0.12,0.027,2.23079235279509e-235,"2","Pno1"
0,0.853809090658433,0.686,0.287,0,"2","Hk1"
0,0.853629525073297,0.362,0.105,0,"2","Emc6"
0,0.853258110297212,0.488,0.163,0,"2","Sncb"
0,0.853185493079472,0.208,0.052,0,"2","Rab5c"
4.30448067283489e-224,0.852724635472384,0.111,0.025,9.00970849631071e-220,"2","Mmgt1"
0,0.851314821990041,0.453,0.142,0,"2","Ndufv1"
0,0.850863878198246,0.553,0.189,0,"2","Vdac1"
0,0.850634603998911,0.465,0.146,0,"2","Fkbp3"
0,0.850373532926616,0.309,0.083,0,"2","Pgrmc1"
0,0.849355732684593,0.335,0.096,0,"2","Higd2a"
0,0.845972502697142,0.215,0.053,0,"2","Mrpl13"
0,0.845336772865154,0.42,0.132,0,"2","Rnf7"
0,0.843505115535787,0.24,0.062,0,"2","1810058I24Rik"
0,0.843418357490437,0.704,0.315,0,"2","Atp5f1"
0,0.843076982532309,0.484,0.155,0,"2","Pcnp"
0,0.842510032128477,0.494,0.165,0,"2","Ndufs7"
0,0.841203084768641,0.442,0.133,0,"2","Atpif1"
0,0.840978234590645,0.334,0.094,0,"2","Pin1"
0,0.840346326822527,0.557,0.206,0,"2","Psma7"
0,0.839648317567871,0.458,0.141,0,"2","Hprt"
0,0.838005620701956,0.273,0.071,0,"2","Spint2"
0,0.837989671544212,0.327,0.089,0,"2","Saraf"
0,0.837954806084342,0.271,0.072,0,"2","Eif1ax"
0,0.83732488746838,0.232,0.06,0,"2","Lmo1"
0,0.836676016432967,0.365,0.102,0,"2","Arl1"
0,0.835350531307362,0.255,0.069,0,"2","Ndufaf5"
7.53694582053028e-299,0.833320187596038,0.156,0.037,1.57755812969519e-294,"2","Pttg1"
